ORDER_NUMBER,ORDER_TYPE,ORDER_DESCRIPTION,ISSUE_CODE,ISSUE_DESCRIPTION,MAINT_ACTIVITY_TYPE,MAINT_ACTIVITY_DESCRIPTION,ORDER_CREATE_DATE,ORDER_CREATE_TIME,JOB_PRIORITY,SUBURB,STREET,HOUSE_NUM1,HOUSE_NUM2,POSTCODE,FITTER_DISTRICT,WORK_TIME_ELAPSED
401560473,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:48,C,FORREST,EMPIRE CCT,35,,2603,442,0
401560473,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:48,C,FORREST,EMPIRE CCT,35,,2603,442,0
401559369,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:32:57,C,OATLEY,GUNGAH BAY RD,33A,LOT43,2223,340,0
401559369,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:32:57,C,OATLEY,GUNGAH BAY RD,33A,LOT43,2223,340,0
401574128,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190827,22:39:27,C,NEATH,CESSNOCK RD,28,,2326,503,30
401574128,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190827,22:39:27,C,NEATH,CESSNOCK RD,28,,2326,503,30
401560471,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:44,C,GLADESVILLE,PITTWATER RD,44,U 13,2111,440,0
401560471,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:44,C,GLADESVILLE,PITTWATER RD,44,U 13,2111,440,0
401560471,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:44,C,GLADESVILLE,PITTWATER RD,44,U 13,2111,440,0
401560471,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:44,C,GLADESVILLE,PITTWATER RD,44,U 13,2111,440,0
401546678,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:21,C,WAITARA,BALMORAL ST,22,LOT62,2077,435,0
401546678,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:21,C,WAITARA,BALMORAL ST,22,LOT62,2077,435,0
401546678,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:21,C,WAITARA,BALMORAL ST,22,LOT62,2077,435,0
401546678,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:21,C,WAITARA,BALMORAL ST,22,LOT62,2077,435,0
401578528,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190830,18:32:44,C,CARRINGTON,YOUNG ST,58,F 2,2294,500,0
401578528,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190830,18:32:44,C,CARRINGTON,YOUNG ST,58,F 2,2294,500,0
401572103,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:51:57,C,WINDANG,WINDANG RD,146,SITE 8,2502,301,0
401572103,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:51:57,C,WINDANG,WINDANG RD,146,SITE 8,2502,301,0
401556559,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:01,C,MACQUARIE FIELDS,VICTORIA RD,133,SHOP 12,2564,250,0
401556559,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:01,C,MACQUARIE FIELDS,VICTORIA RD,133,SHOP 12,2564,250,0
401556559,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:01,C,MACQUARIE FIELDS,VICTORIA RD,133,SHOP 12,2564,250,0
401556559,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:01,C,MACQUARIE FIELDS,VICTORIA RD,133,SHOP 12,2564,250,0
401565908,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:47:49,C,BONDI JUNCTION,SPRING ST,71,SHOP 34,2022,310,0
401565908,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:47:49,C,BONDI JUNCTION,SPRING ST,71,SHOP 34,2022,310,0
401565908,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:47:49,C,BONDI JUNCTION,SPRING ST,71,SHOP 34,2022,310,0
401565908,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190819,18:47:49,C,BONDI JUNCTION,SPRING ST,71,SHOP 34,2022,310,0
401547826,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:05,C,SYDNEY,MARTIN PL,52,SHOP 6,2000,310,0
401547826,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:05,C,SYDNEY,MARTIN PL,52,SHOP 6,2000,310,0
401547826,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:05,C,SYDNEY,MARTIN PL,52,SHOP 6,2000,310,0
401547826,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:05,C,SYDNEY,MARTIN PL,52,SHOP 6,2000,310,0
401575352,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190828,18:38:35,C,MITTAGONG,OLD HUME HWY,197,SHOP T13,2575,303,0
401575352,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190828,18:38:35,C,MITTAGONG,OLD HUME HWY,197,SHOP T13,2575,303,0
401547866,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:54,C,WARATAH,STATION ST,59,U 2,2298,500,0
401547866,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:54,C,WARATAH,STATION ST,59,U 2,2298,500,0
401556619,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:28,C,CASTLE HILL,CASTLE ST,2,SHOP 2B,2154,450,0
401556619,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:28,C,CASTLE HILL,CASTLE ST,2,SHOP 2B,2154,450,0
401556619,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:28,C,CASTLE HILL,CASTLE ST,2,SHOP 2B,2154,450,0
401556619,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:28,C,CASTLE HILL,CASTLE ST,2,SHOP 2B,2154,450,0
401560454,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:12,C,SYDNEY,CASTLEREAGH ST,199,,2000,310,0
401560454,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:12,C,SYDNEY,CASTLEREAGH ST,199,,2000,310,0
401560454,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:12,C,SYDNEY,CASTLEREAGH ST,199,,2000,310,0
401560454,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:12,C,SYDNEY,CASTLEREAGH ST,199,,2000,310,0
401570911,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:56,C,REDFERN,CLEVELAND ST,267,TNCY 2,2016,310,0
401570911,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:56,C,REDFERN,CLEVELAND ST,267,TNCY 2,2016,310,0
401570911,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:56,C,REDFERN,CLEVELAND ST,267,TNCY 2,2016,310,0
401570911,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190822,18:40:56,C,REDFERN,CLEVELAND ST,267,TNCY 2,2016,310,0
401573270,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:59,C,HEDDON GRETA,CAMERON CL,LOT108,U 2,2321,503,0
401573270,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:59,C,HEDDON GRETA,CAMERON CL,LOT108,U 2,2321,503,0
401552931,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:15,C,FRESHWATER,KOOLOORA AVE,15,U 3,2096,420,0
401552931,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:15,C,FRESHWATER,KOOLOORA AVE,15,U 3,2096,420,0
401562897,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:06,C,DEE WHY,PATEY ST,12,U 1,2099,420,0
401562897,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:06,C,DEE WHY,PATEY ST,12,U 1,2099,420,0
401564894,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190818,21:59:59,C,CROWS NEST,FALCON ST,95,,2065,410,10
401564894,GMAA,Adds and Alts,542,CHANGE RESIDENTIAL METER GAS/ CORRECTIVE,MCH,Meter Change,20190818,21:59:59,C,CROWS NEST,FALCON ST,95,,2065,410,10
401552901,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:11,C,SYDNEY,MARTIN PL,39,U 16,2000,310,0
401552901,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:11,C,SYDNEY,MARTIN PL,39,U 16,2000,310,0
401552901,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:11,C,SYDNEY,MARTIN PL,39,U 16,2000,310,0
401552901,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:40:11,C,SYDNEY,MARTIN PL,39,U 16,2000,310,0
401547863,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:41,C,NORTH PARRAMATTA,PENNANT HILLS RD,87,,2151,210,0
401547863,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:41,C,NORTH PARRAMATTA,PENNANT HILLS RD,87,,2151,210,0
401547863,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:41,C,NORTH PARRAMATTA,PENNANT HILLS RD,87,,2151,210,0
401547863,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:41,C,NORTH PARRAMATTA,PENNANT HILLS RD,87,,2151,210,0
401559377,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:33:07,C,CAMPBELLTOWN,GILCHRIST DR,,SHOP CO56,2560,250,0
401559377,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:33:07,C,CAMPBELLTOWN,GILCHRIST DR,,SHOP CO56,2560,250,0
401559377,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:33:07,C,CAMPBELLTOWN,GILCHRIST DR,,SHOP CO56,2560,250,0
401559377,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:33:07,C,CAMPBELLTOWN,GILCHRIST DR,,SHOP CO56,2560,250,0
401561558,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:33,C,BURWOOD,STANLEY ST,66,U 1,2134,330,0
401561558,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:33,C,BURWOOD,STANLEY ST,66,U 1,2134,330,0
401555502,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190807,18:34:02,C,COLLAROY,ALEXANDER ST,60,U 1,2097,420,0
401555502,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190807,18:34:02,C,COLLAROY,ALEXANDER ST,60,U 1,2097,420,0
401552935,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:23,C,MOUNT HUTTON,WILSONS RD,46,SHOP 6,2290,501,0
401552935,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:23,C,MOUNT HUTTON,WILSONS RD,46,SHOP 6,2290,501,0
401557556,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:02,C,FORESTVILLE,WARRINGAH RD,741,,2087,420,0
401557556,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:02,C,FORESTVILLE,WARRINGAH RD,741,,2087,420,0
401564087,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:51:56,C,STRATHFIELD,DICKSON ST,5,,2135,330,0
401564087,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190816,18:51:56,C,STRATHFIELD,DICKSON ST,5,,2135,330,0
401557567,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:17,C,WICKHAM,HANNELL ST,22A,,2293,500,0
401557567,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:17,C,WICKHAM,HANNELL ST,22A,,2293,500,0
401557560,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:08,C,BOOROWA,PUDMAN ST,73,,2586,365,0
401557560,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:08,C,BOOROWA,PUDMAN ST,73,,2586,365,0
401559367,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:32:54,C,SYDNEY,CLARENCE ST,225,,2000,310,0
401559367,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:32:54,C,SYDNEY,CLARENCE ST,225,,2000,310,0
401559367,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:32:54,C,SYDNEY,CLARENCE ST,225,,2000,310,0
401559367,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190812,18:32:54,C,SYDNEY,CLARENCE ST,225,,2000,310,0
401561607,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:49,C,HORNSBY,HOMEWOOD AVE,10,,2077,435,0
401561607,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:49,C,HORNSBY,HOMEWOOD AVE,10,,2077,435,0
401561607,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:49,C,HORNSBY,HOMEWOOD AVE,10,,2077,435,0
401561607,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:49,C,HORNSBY,HOMEWOOD AVE,10,,2077,435,0
401572123,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:20,C,HAYMARKET,GEORGE ST,748,,2000,310,0
401572123,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:20,C,HAYMARKET,GEORGE ST,748,,2000,310,0
401572123,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:20,C,HAYMARKET,GEORGE ST,748,,2000,310,0
401572123,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190823,18:52:20,C,HAYMARKET,GEORGE ST,748,,2000,310,0
401569808,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:30,C,PORT KEMBLA,RESERVOIR ST,59,,2505,301,0
401569808,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:30,C,PORT KEMBLA,RESERVOIR ST,59,,2505,301,0
401547874,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:56:09,C,QUEANBEYAN,KENDALL AVE,37,,2620,370,0
401547874,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:56:09,C,QUEANBEYAN,KENDALL AVE,37,,2620,370,0
401557562,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:11,C,LISAROW,FAGANS RD,104,,2250,121,0
401557562,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:11,C,LISAROW,FAGANS RD,104,,2250,121,0
401554271,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190806,18:34:46,C,EAST MAITLAND,HIGH ST,17,,2323,503,0
401554271,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190806,18:34:46,C,EAST MAITLAND,HIGH ST,17,,2323,503,0
401546675,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:16,C,CASTLE HILL,CASTLE HILL RD,284,,2154,450,0
401546675,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:16,C,CASTLE HILL,CASTLE HILL RD,284,,2154,450,0
401546675,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:16,C,CASTLE HILL,CASTLE HILL RD,284,,2154,450,0
401546675,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:16,C,CASTLE HILL,CASTLE HILL RD,284,,2154,450,0
401554268,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190806,18:34:41,C,OXLEY PARK,CANBERRA ST,110,,2760,230,0
401554268,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190806,18:34:41,C,OXLEY PARK,CANBERRA ST,110,,2760,230,0
401557559,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:07,C,BOOROWA,SCOTT ST,30,,2586,365,0
401557559,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:07,C,BOOROWA,SCOTT ST,30,,2586,365,0
401557497,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:37,C,ALEXANDRIA,BELMONT ST,209,,2015,310,0
401557497,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:37,C,ALEXANDRIA,BELMONT ST,209,,2015,310,0
401557497,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:37,C,ALEXANDRIA,BELMONT ST,209,,2015,310,0
401557497,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:49:37,C,ALEXANDRIA,BELMONT ST,209,,2015,310,0
401546673,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:13,C,PENDLE HILL,CIVIC AVE,1,,2145,210,0
401546673,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:13,C,PENDLE HILL,CIVIC AVE,1,,2145,210,0
401546673,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:13,C,PENDLE HILL,CIVIC AVE,1,,2145,210,0
401546673,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190801,18:36:13,C,PENDLE HILL,CIVIC AVE,1,,2145,210,0
401547824,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:01,C,TEMPE,EDWIN ST,31,,2044,320,0
401547824,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:01,C,TEMPE,EDWIN ST,31,,2044,320,0
401547824,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:01,C,TEMPE,EDWIN ST,31,,2044,320,0
401547824,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:55:01,C,TEMPE,EDWIN ST,31,,2044,320,0
401552929,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:10,C,NORTH EPPING,BOUNDARY RD,128,,2121,435,0
401552929,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:10,C,NORTH EPPING,BOUNDARY RD,128,,2121,435,0
401552929,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:10,C,NORTH EPPING,BOUNDARY RD,128,,2121,435,0
401552929,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:10,C,NORTH EPPING,BOUNDARY RD,128,,2121,435,0
401573268,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:54,C,BELROSE,SIMPSON ST,17,,2085,420,0
401573268,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:54,C,BELROSE,SIMPSON ST,17,,2085,420,0
401577487,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:31,C,BURRADOO,RANELAGH RD,10,,2576,303,0
401577487,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190829,18:53:31,C,BURRADOO,RANELAGH RD,10,,2576,303,0
401562902,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:12,C,HIGGINS,KINSELLA ST,9,,2615,441,0
401562902,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190815,18:33:12,C,HIGGINS,KINSELLA ST,9,,2615,441,0
401557566,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:16,C,CANTERBURY,NORTHCOTE ST,100A,,2193,330,0
401557566,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190809,18:50:16,C,CANTERBURY,NORTHCOTE ST,100A,,2193,330,0
401552926,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:04,C,COLLAROY PLATEAU,ROSE AVE,80,,2097,420,0
401552926,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190805,18:41:04,C,COLLAROY PLATEAU,ROSE AVE,80,,2097,420,0
401573233,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:13,C,LILYFIELD,BALMAIN RD,427,,2040,320,0
401573233,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:13,C,LILYFIELD,BALMAIN RD,427,,2040,320,0
401573233,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:13,C,LILYFIELD,BALMAIN RD,427,,2040,320,0
401573233,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190826,18:33:13,C,LILYFIELD,BALMAIN RD,427,,2040,320,0
401547872,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:56:05,C,NORTH SYDNEY,MCLAREN ST,54,,2060,410,0
401547872,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190802,18:56:05,C,NORTH SYDNEY,MCLAREN ST,54,,2060,410,0
401560453,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:10,C,SURRY HILLS,ELIZABETH ST,270,SHOP 4,2010,310,0
401560453,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:10,C,SURRY HILLS,ELIZABETH ST,270,SHOP 4,2010,310,0
401560453,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:10,C,SURRY HILLS,ELIZABETH ST,270,SHOP 4,2010,310,0
401560453,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190813,18:35:10,C,SURRY HILLS,ELIZABETH ST,270,SHOP 4,2010,310,0
401575381,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190828,18:39:11,C,NEW LAMBTON,LOOKOUT RD,176,,2305,501,0
401575381,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190828,18:39:11,C,NEW LAMBTON,LOOKOUT RD,176,,2305,501,0
401556617,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:25,C,CASTLE HILL,CASTLE ST,2,SHOP 250-2,2154,450,0
401556617,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:25,C,CASTLE HILL,CASTLE ST,2,SHOP 250-2,2154,450,0
401556617,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:25,C,CASTLE HILL,CASTLE ST,2,SHOP 250-2,2154,450,0
401556617,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190808,18:33:25,C,CASTLE HILL,CASTLE ST,2,SHOP 250-2,2154,450,0
401568780,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190820,18:38:32,C,SYDNEY,MARGARET ST,60,SHOP T18,2000,310,0
401568780,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190820,18:38:32,C,SYDNEY,MARGARET ST,60,SHOP T18,2000,310,0
401568780,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190820,18:38:32,C,SYDNEY,MARGARET ST,60,SHOP T18,2000,310,0
401568780,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190820,18:38:32,C,SYDNEY,MARGARET ST,60,SHOP T18,2000,310,0
401561601,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:38,C,REDFERN,BOURKE ST,676,U 2,2016,310,0
401561601,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:38,C,REDFERN,BOURKE ST,676,U 2,2016,310,0
401561601,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:38,C,REDFERN,BOURKE ST,676,U 2,2016,310,0
401561601,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190814,18:33:38,C,REDFERN,BOURKE ST,676,U 2,2016,310,0
401569804,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:25,C,PARKES,CALEDONIA ST,1,,2870,833,0
401569804,GMAA,Adds and Alts,524,UNABLE TO LOCATE METER,MCH,Meter Change,20190821,18:37:25,C,PARKES,CALEDONIA ST,1,,2870,833,0
